Date/Time SNT;MBA;Load Profile [MWh]
30.10.2024/04:00;SE1, SE2, SE3, SE4;-2742,412
30.10.2024/05:00;SE1, SE2, SE3, SE4;-2881,626
30.10.2024/06:00;SE1, SE2, SE3, SE4;-3149,002
30.10.2024/07:00;SE1, SE2, SE3, SE4;-3300,099
30.10.2024/08:00;SE1, SE2, SE3, SE4;-3410,476
30.10.2024/09:00;SE1, SE2, SE3, SE4;-3420,474
30.10.2024/10:00;SE1, SE2, SE3, SE4;-3393,921
30.10.2024/11:00;SE1, SE2, SE3, SE4;-3386,334
30.10.2024/12:00;SE1, SE2, SE3, SE4;-3384,642
30.10.2024/13:00;SE1, SE2, SE3, SE4;-3332,376
30.10.2024/14:00;SE1, SE2, SE3, SE4;-3363,018
30.10.2024/15:00;SE1, SE2, SE3, SE4;-3541,781
30.10.2024/16:00;SE1, SE2, SE3, SE4;-4057,64
30.10.2024/17:00;SE1, SE2, SE3, SE4;-4499,036
30.10.2024/18:00;SE1, SE2, SE3, SE4;-4501,521
30.10.2024/19:00;SE1, SE2, SE3, SE4;-4365,541
30.10.2024/20:00;SE1, SE2, SE3, SE4;-4184,383
30.10.2024/21:00;SE1, SE2, SE3, SE4;-3956,494
30.10.2024/22:00;SE1, SE2, SE3, SE4;-3679,972
30.10.2024/23:00;SE1, SE2, SE3, SE4;-3389,262
31.10.2024/00:00;SE1, SE2, SE3, SE4;-3194,498
31.10.2024/01:00;SE1, SE2, SE3, SE4;-3070,309
31.10.2024/02:00;SE1, SE2, SE3, SE4;-3008,274
31.10.2024/03:00;SE1, SE2, SE3, SE4;-2980,756
31.10.2024/04:00;SE1, SE2, SE3, SE4;-3007,347
31.10.2024/05:00;SE1, SE2, SE3, SE4;-3130,808
31.10.2024/06:00;SE1, SE2, SE3, SE4;-3352,972
31.10.2024/07:00;SE1, SE2, SE3, SE4;-3504,598
31.10.2024/08:00;SE1, SE2, SE3, SE4;-3602,109
31.10.2024/09:00;SE1, SE2, SE3, SE4;-3642,877
31.10.2024/10:00;SE1, SE2, SE3, SE4;-3646,594
31.10.2024/11:00;SE1, SE2, SE3, SE4;-3679,249
31.10.2024/12:00;SE1, SE2, SE3, SE4;-3705,516
31.10.2024/13:00;SE1, SE2, SE3, SE4;-3661,987
31.10.2024/14:00;SE1, SE2, SE3, SE4;-3664,937
31.10.2024/15:00;SE1, SE2, SE3, SE4;-3787,65
31.10.2024/16:00;SE1, SE2, SE3, SE4;-4161,252
31.10.2024/17:00;SE1, SE2, SE3, SE4;-4416,888
31.10.2024/18:00;SE1, SE2, SE3, SE4;-4361,473
31.10.2024/19:00;SE1, SE2, SE3, SE4;-4191,844
31.10.2024/20:00;SE1, SE2, SE3, SE4;-3989,909
31.10.2024/21:00;SE1, SE2, SE3, SE4;-3751,77
31.10.2024/22:00;SE1, SE2, SE3, SE4;-3477,966
31.10.2024/23:00;SE1, SE2, SE3, SE4;-3177,923
01.11.2024/00:00;SE1, SE2, SE3, SE4;-2977,758
01.11.2024/01:00;SE1, SE2, SE3, SE4;-2846,433
01.11.2024/02:00;SE1, SE2, SE3, SE4;-2771,881
01.11.2024/03:00;SE1, SE2, SE3, SE4;-2741,819
01.11.2024/04:00;SE1, SE2, SE3, SE4;-2750,972
01.11.2024/05:00;SE1, SE2, SE3, SE4;-2849,99
01.11.2024/06:00;SE1, SE2, SE3, SE4;-3052,57
01.11.2024/07:00;SE1, SE2, SE3, SE4;-3211,707
01.11.2024/08:00;SE1, SE2, SE3, SE4;-3386,082
01.11.2024/09:00;SE1, SE2, SE3, SE4;-3494,384
01.11.2024/10:00;SE1, SE2, SE3, SE4;-3536,583
01.11.2024/11:00;SE1, SE2, SE3, SE4;-3574,352
01.11.2024/12:00;SE1, SE2, SE3, SE4;-3615,569
01.11.2024/13:00;SE1, SE2, SE3, SE4;-3636,689
01.11.2024/14:00;SE1, SE2, SE3, SE4;-3690,784
01.11.2024/15:00;SE1, SE2, SE3, SE4;-3868,784
01.11.2024/16:00;SE1, SE2, SE3, SE4;-4331,684
01.11.2024/17:00;SE1, SE2, SE3, SE4;-4699,539
01.11.2024/18:00;SE1, SE2, SE3, SE4;-4690,328
01.11.2024/19:00;SE1, SE2, SE3, SE4;-4539,619
01.11.2024/20:00;SE1, SE2, SE3, SE4;-4335,181
01.11.2024/21:00;SE1, SE2, SE3, SE4;-4181,585
01.11.2024/22:00;SE1, SE2, SE3, SE4;-4032,795
01.11.2024/23:00;SE1, SE2, SE3, SE4;-3856,785
02.11.2024/00:00;SE1, SE2, SE3, SE4;-3722,994
02.11.2024/01:00;SE1, SE2, SE3, SE4;-3639,694
02.11.2024/02:00;SE1, SE2, SE3, SE4;-3612,028
02.11.2024/03:00;SE1, SE2, SE3, SE4;-3619,759
02.11.2024/04:00;SE1, SE2, SE3, SE4;-3658,239
02.11.2024/05:00;SE1, SE2, SE3, SE4;-3744,255
02.11.2024/06:00;SE1, SE2, SE3, SE4;-3888,739
02.11.2024/07:00;SE1, SE2, SE3, SE4;-4031,615
02.11.2024/08:00;SE1, SE2, SE3, SE4;-4259,465
02.11.2024/09:00;SE1, SE2, SE3, SE4;-4313,918
02.11.2024/10:00;SE1, SE2, SE3, SE4;-4243,032
02.11.2024/11:00;SE1, SE2, SE3, SE4;-4175,173
02.11.2024/12:00;SE1, SE2, SE3, SE4;-4111,445
02.11.2024/13:00;SE1, SE2, SE3, SE4;-4048,071
02.11.2024/14:00;SE1, SE2, SE3, SE4;-4085,156
02.11.2024/15:00;SE1, SE2, SE3, SE4;-4277,861
02.11.2024/16:00;SE1, SE2, SE3, SE4;-4713,792
02.11.2024/17:00;SE1, SE2, SE3, SE4;-4971,858
02.11.2024/18:00;SE1, SE2, SE3, SE4;-4927,098
02.11.2024/19:00;SE1, SE2, SE3, SE4;-4739,587
02.11.2024/20:00;SE1, SE2, SE3, SE4;-4532,149
02.11.2024/21:00;SE1, SE2, SE3, SE4;-4335,202
02.11.2024/22:00;SE1, SE2, SE3, SE4;-4119,09
02.11.2024/23:00;SE1, SE2, SE3, SE4;-3888,339
03.11.2024/00:00;SE1, SE2, SE3, SE4;-3681,23
03.11.2024/01:00;SE1, SE2, SE3, SE4;-3526,966
03.11.2024/02:00;SE1, SE2, SE3, SE4;-3434,253
03.11.2024/03:00;SE1, SE2, SE3, SE4;-3341,319
03.11.2024/04:00;SE1, SE2, SE3, SE4;-3290,595
03.11.2024/05:00;SE1, SE2, SE3, SE4;-3293,963
03.11.2024/06:00;SE1, SE2, SE3, SE4;-3341,922
03.11.2024/07:00;SE1, SE2, SE3, SE4;-3394,322
03.11.2024/08:00;SE1, SE2, SE3, SE4;-3599,243
03.11.2024/09:00;SE1, SE2, SE3, SE4;-3790,403
03.11.2024/10:00;SE1, SE2, SE3, SE4;-3852,753
03.11.2024/11:00;SE1, SE2, SE3, SE4;-3872,534
03.11.2024/12:00;SE1, SE2, SE3, SE4;-3855,227
03.11.2024/13:00;SE1, SE2, SE3, SE4;-3786,863
03.11.2024/14:00;SE1, SE2, SE3, SE4;-3772,256
03.11.2024/15:00;SE1, SE2, SE3, SE4;-3923,99
03.11.2024/16:00;SE1, SE2, SE3, SE4;-4337,899
03.11.2024/17:00;SE1, SE2, SE3, SE4;-4628,82
03.11.2024/18:00;SE1, SE2, SE3, SE4;-4615,141
03.11.2024/19:00;SE1, SE2, SE3, SE4;-4460,847
03.11.2024/20:00;SE1, SE2, SE3, SE4;-4250,602
03.11.2024/21:00;SE1, SE2, SE3, SE4;-3988,079
03.11.2024/22:00;SE1, SE2, SE3, SE4;-3693,089
03.11.2024/23:00;SE1, SE2, SE3, SE4;-3435,328
04.11.2024/00:00;SE1, SE2, SE3, SE4;-3294,189
04.11.2024/01:00;SE1, SE2, SE3, SE4;-3232,381
04.11.2024/02:00;SE1, SE2, SE3, SE4;-3232,22
04.11.2024/03:00;SE1, SE2, SE3, SE4;-3271,056
04.11.2024/04:00;SE1, SE2, SE3, SE4;-3368,402
04.11.2024/05:00;SE1, SE2, SE3, SE4;-3575,788
04.11.2024/06:00;SE1, SE2, SE3, SE4;-3942,197
04.11.2024/07:00;SE1, SE2, SE3, SE4;-4108,591
04.11.2024/08:00;SE1, SE2, SE3, SE4;-4086,043
04.11.2024/09:00;SE1, SE2, SE3, SE4;-3970,591
04.11.2024/10:00;SE1, SE2, SE3, SE4;-3818,218
04.11.2024/11:00;SE1, SE2, SE3, SE4;-3718,328
04.11.2024/12:00;SE1, SE2, SE3, SE4;-3669,075
04.11.2024/13:00;SE1, SE2, SE3, SE4;-3607,497
04.11.2024/14:00;SE1, SE2, SE3, SE4;-3640,006
04.11.2024/15:00;SE1, SE2, SE3, SE4;-3833,593
04.11.2024/16:00;SE1, SE2, SE3, SE4;-4350,087
04.11.2024/17:00;SE1, SE2, SE3, SE4;-4751,777
04.11.2024/18:00;SE1, SE2, SE3, SE4;-4733,421
04.11.2024/19:00;SE1, SE2, SE3, SE4;-4560,462
04.11.2024/20:00;SE1, SE2, SE3, SE4;-4327,77
04.11.2024/21:00;SE1, SE2, SE3, SE4;-4045,438
04.11.2024/22:00;SE1, SE2, SE3, SE4;-3707,244
04.11.2024/23:00;SE1, SE2, SE3, SE4;-3378,401
05.11.2024/00:00;SE1, SE2, SE3, SE4;-3185,248
05.11.2024/01:00;SE1, SE2, SE3, SE4;-3060,476
05.11.2024/02:00;SE1, SE2, SE3, SE4;-3011,121
05.11.2024/03:00;SE1, SE2, SE3, SE4;-2973,112
05.11.2024/04:00;SE1, SE2, SE3, SE4;-2985,131
05.11.2024/05:00;SE1, SE2, SE3, SE4;-3112,82
05.11.2024/06:00;SE1, SE2, SE3, SE4;-3404,468
05.11.2024/07:00;SE1, SE2, SE3, SE4;-3560,322
05.11.2024/08:00;SE1, SE2, SE3, SE4;-3544,143
05.11.2024/09:00;SE1, SE2, SE3, SE4;-3535,741
05.11.2024/10:00;SE1, SE2, SE3, SE4;-3509,83
05.11.2024/11:00;SE1, SE2, SE3, SE4;-3495,798
05.11.2024/12:00;SE1, SE2, SE3, SE4;-3502,522
05.11.2024/13:00;SE1, SE2, SE3, SE4;-3445,286
05.11.2024/14:00;SE1, SE2, SE3, SE4;-3485,678
05.11.2024/15:00;SE1, SE2, SE3, SE4;-3692,985
05.11.2024/16:00;SE1, SE2, SE3, SE4;-4190,102
05.11.2024/17:00;SE1, SE2, SE3, SE4;-4564,476
05.11.2024/18:00;SE1, SE2, SE3, SE4;-4552,87
05.11.2024/19:00;SE1, SE2, SE3, SE4;-4411,333
05.11.2024/20:00;SE1, SE2, SE3, SE4;-4208,113
05.11.2024/21:00;SE1, SE2, SE3, SE4;-3956,426
05.11.2024/22:00;SE1, SE2, SE3, SE4;-3636,095
05.11.2024/23:00;SE1, SE2, SE3, SE4;-3326,157
06.11.2024/00:00;SE1, SE2, SE3, SE4;-3136,578
06.11.2024/01:00;SE1, SE2, SE3, SE4;-3028,941
06.11.2024/02:00;SE1, SE2, SE3, SE4;-2977,736
06.11.2024/03:00;SE1, SE2, SE3, SE4;-2969,645
06.11.2024/04:00;SE1, SE2, SE3, SE4;-3004,607
06.11.2024/05:00;SE1, SE2, SE3, SE4;-3157,677
06.11.2024/06:00;SE1, SE2, SE3, SE4;-3478,767
06.11.2024/07:00;SE1, SE2, SE3, SE4;-3662,884
06.11.2024/08:00;SE1, SE2, SE3, SE4;-3659,295
06.11.2024/09:00;SE1, SE2, SE3, SE4;-3664,67
06.11.2024/10:00;SE1, SE2, SE3, SE4;-3642,061
06.11.2024/11:00;SE1, SE2, SE3, SE4;-3642,919
06.11.2024/12:00;SE1, SE2, SE3, SE4;-3651,734
06.11.2024/13:00;SE1, SE2, SE3, SE4;-3615,921
06.11.2024/14:00;SE1, SE2, SE3, SE4;-3664,219
06.11.2024/15:00;SE1, SE2, SE3, SE4;-3869,033
06.11.2024/16:00;SE1, SE2, SE3, SE4;-4333,837
06.11.2024/17:00;SE1, SE2, SE3, SE4;-4677,333
06.11.2024/18:00;SE1, SE2, SE3, SE4;-4641,782
06.11.2024/19:00;SE1, SE2, SE3, SE4;-4486,231
06.11.2024/20:00;SE1, SE2, SE3, SE4;-4263,534
06.11.2024/21:00;SE1, SE2, SE3, SE4;-3992,695
06.11.2024/22:00;SE1, SE2, SE3, SE4;-3660,144
06.11.2024/23:00;SE1, SE2, SE3, SE4;-3331,871
07.11.2024/00:00;SE1, SE2, SE3, SE4;-3137,075
07.11.2024/01:00;SE1, SE2, SE3, SE4;-3023,481
07.11.2024/02:00;SE1, SE2, SE3, SE4;-2986,108
07.11.2024/03:00;SE1, SE2, SE3, SE4;-2988,181
07.11.2024/04:00;SE1, SE2, SE3, SE4;-3032,075
07.11.2024/05:00;SE1, SE2, SE3, SE4;-3200,677
07.11.2024/06:00;SE1, SE2, SE3, SE4;-3537,934
07.11.2024/07:00;SE1, SE2, SE3, SE4;-3733,001
07.11.2024/08:00;SE1, SE2, SE3, SE4;-3722,723
07.11.2024/09:00;SE1, SE2, SE3, SE4;-3668,673
07.11.2024/10:00;SE1, SE2, SE3, SE4;-3573,777
07.11.2024/11:00;SE1, SE2, SE3, SE4;-3508,666
07.11.2024/12:00;SE1, SE2, SE3, SE4;-3458,456
07.11.2024/13:00;SE1, SE2, SE3, SE4;-3383,51
07.11.2024/14:00;SE1, SE2, SE3, SE4;-3430,85
07.11.2024/15:00;SE1, SE2, SE3, SE4;-3660,232
07.11.2024/16:00;SE1, SE2, SE3, SE4;-4235,517
07.11.2024/17:00;SE1, SE2, SE3, SE4;-4651,697
07.11.2024/18:00;SE1, SE2, SE3, SE4;-4688,128
07.11.2024/19:00;SE1, SE2, SE3, SE4;-4601,73
07.11.2024/20:00;SE1, SE2, SE3, SE4;-4448,814
07.11.2024/21:00;SE1, SE2, SE3, SE4;-4241,029
07.11.2024/22:00;SE1, SE2, SE3, SE4;-3968,126
07.11.2024/23:00;SE1, SE2, SE3, SE4;-3680,974
08.11.2024/00:00;SE1, SE2, SE3, SE4;-3517,016
08.11.2024/01:00;SE1, SE2, SE3, SE4;-3428,586
08.11.2024/02:00;SE1, SE2, SE3, SE4;-3389,735
08.11.2024/03:00;SE1, SE2, SE3, SE4;-3390,355
08.11.2024/04:00;SE1, SE2, SE3, SE4;-3422,055
08.11.2024/05:00;SE1, SE2, SE3, SE4;-3560,837
08.11.2024/06:00;SE1, SE2, SE3, SE4;-3866,364
08.11.2024/07:00;SE1, SE2, SE3, SE4;-4075,23
08.11.2024/08:00;SE1, SE2, SE3, SE4;-4077,495
08.11.2024/09:00;SE1, SE2, SE3, SE4;-3997,495
08.11.2024/10:00;SE1, SE2, SE3, SE4;-3884,842
08.11.2024/11:00;SE1, SE2, SE3, SE4;-3789,325
08.11.2024/12:00;SE1, SE2, SE3, SE4;-3746,826
08.11.2024/13:00;SE1, SE2, SE3, SE4;-3711,708
08.11.2024/14:00;SE1, SE2, SE3, SE4;-3772,366
08.11.2024/15:00;SE1, SE2, SE3, SE4;-4007,282
08.11.2024/16:00;SE1, SE2, SE3, SE4;-4475,335
08.11.2024/17:00;SE1, SE2, SE3, SE4;-4765,399
08.11.2024/18:00;SE1, SE2, SE3, SE4;-4695,474
08.11.2024/19:00;SE1, SE2, SE3, SE4;-4486,045
08.11.2024/20:00;SE1, SE2, SE3, SE4;-4205,074
08.11.2024/21:00;SE1, SE2, SE3, SE4;-3964,457
08.11.2024/22:00;SE1, SE2, SE3, SE4;-3736,248
08.11.2024/23:00;SE1, SE2, SE3, SE4;-3489,123
09.11.2024/00:00;SE1, SE2, SE3, SE4;-3287,351
09.11.2024/01:00;SE1, SE2, SE3, SE4;-3147,14
09.11.2024/02:00;SE1, SE2, SE3, SE4;-3068,292
09.11.2024/03:00;SE1, SE2, SE3, SE4;-3024,067
09.11.2024/04:00;SE1, SE2, SE3, SE4;-3017,227
09.11.2024/05:00;SE1, SE2, SE3, SE4;-3055,321
09.11.2024/06:00;SE1, SE2, SE3, SE4;-3164,075
09.11.2024/07:00;SE1, SE2, SE3, SE4;-3331,83
09.11.2024/08:00;SE1, SE2, SE3, SE4;-3598,601
09.11.2024/09:00;SE1, SE2, SE3, SE4;-3852,738
09.11.2024/10:00;SE1, SE2, SE3, SE4;-3992,17
09.11.2024/11:00;SE1, SE2, SE3, SE4;-4072,7
09.11.2024/12:00;SE1, SE2, SE3, SE4;-4110,158
09.11.2024/13:00;SE1, SE2, SE3, SE4;-4096,853
09.11.2024/14:00;SE1, SE2, SE3, SE4;-4120,468
09.11.2024/15:00;SE1, SE2, SE3, SE4;-4294,846
09.11.2024/16:00;SE1, SE2, SE3, SE4;-4631,739
09.11.2024/17:00;SE1, SE2, SE3, SE4;-4792,922
09.11.2024/18:00;SE1, SE2, SE3, SE4;-4700,697
09.11.2024/19:00;SE1, SE2, SE3, SE4;-4483,978
09.11.2024/20:00;SE1, SE2, SE3, SE4;-4243,384
09.11.2024/21:00;SE1, SE2, SE3, SE4;-4035,439
09.11.2024/22:00;SE1, SE2, SE3, SE4;-3834,41
09.11.2024/23:00;SE1, SE2, SE3, SE4;-3618,901
10.11.2024/00:00;SE1, SE2, SE3, SE4;-3453,143
10.11.2024/01:00;SE1, SE2, SE3, SE4;-3318,351
10.11.2024/02:00;SE1, SE2, SE3, SE4;-3258,623
10.11.2024/03:00;SE1, SE2, SE3, SE4;-3208,723
10.11.2024/04:00;SE1, SE2, SE3, SE4;-3192,251
10.11.2024/05:00;SE1, SE2, SE3, SE4;-3224,67
10.11.2024/06:00;SE1, SE2, SE3, SE4;-3313,73
10.11.2024/07:00;SE1, SE2, SE3, SE4;-3452,63
10.11.2024/08:00;SE1, SE2, SE3, SE4;-3713,406
10.11.2024/09:00;SE1, SE2, SE3, SE4;-3995,812
10.11.2024/10:00;SE1, SE2, SE3, SE4;-4161,546
10.11.2024/11:00;SE1, SE2, SE3, SE4;-4277,232
10.11.2024/12:00;SE1, SE2, SE3, SE4;-4328,33
10.11.2024/13:00;SE1, SE2, SE3, SE4;-4314,941
10.11.2024/14:00;SE1, SE2, SE3, SE4;-4314,959
10.11.2024/15:00;SE1, SE2, SE3, SE4;-4449,594
10.11.2024/16:00;SE1, SE2, SE3, SE4;-4757,419
10.11.2024/17:00;SE1, SE2, SE3, SE4;-4920,826
10.11.2024/18:00;SE1, SE2, SE3, SE4;-4868,618
10.11.2024/19:00;SE1, SE2, SE3, SE4;-4715,743
10.11.2024/20:00;SE1, SE2, SE3, SE4;-4495,514
10.11.2024/21:00;SE1, SE2, SE3, SE4;-4212,925
10.11.2024/22:00;SE1, SE2, SE3, SE4;-3875,015
10.11.2024/23:00;SE1, SE2, SE3, SE4;-3546,783
11.11.2024/00:00;SE1, SE2, SE3, SE4;-3344,75
11.11.2024/01:00;SE1, SE2, SE3, SE4;-3218,353
11.11.2024/02:00;SE1, SE2, SE3, SE4;-3171,507
11.11.2024/03:00;SE1, SE2, SE3, SE4;-3147,563
11.11.2024/04:00;SE1, SE2, SE3, SE4;-3170,366
11.11.2024/05:00;SE1, SE2, SE3, SE4;-3303,239
11.11.2024/06:00;SE1, SE2, SE3, SE4;-3614,684
11.11.2024/07:00;SE1, SE2, SE3, SE4;-3820,267
11.11.2024/08:00;SE1, SE2, SE3, SE4;-3826,304
11.11.2024/09:00;SE1, SE2, SE3, SE4;-3840,513
11.11.2024/10:00;SE1, SE2, SE3, SE4;-3846,183
11.11.2024/11:00;SE1, SE2, SE3, SE4;-3858,965
11.11.2024/12:00;SE1, SE2, SE3, SE4;-3878,605
11.11.2024/13:00;SE1, SE2, SE3, SE4;-3843,293
11.11.2024/14:00;SE1, SE2, SE3, SE4;-3884,824
11.11.2024/15:00;SE1, SE2, SE3, SE4;-4081,618
11.11.2024/16:00;SE1, SE2, SE3, SE4;-4558,504
11.11.2024/17:00;SE1, SE2, SE3, SE4;-4919,506
11.11.2024/18:00;SE1, SE2, SE3, SE4;-4909,079
11.11.2024/19:00;SE1, SE2, SE3, SE4;-4775,348
11.11.2024/20:00;SE1, SE2, SE3, SE4;-4575,82
11.11.2024/21:00;SE1, SE2, SE3, SE4;-4318,723
11.11.2024/22:00;SE1, SE2, SE3, SE4;-3997,13
11.11.2024/23:00;SE1, SE2, SE3, SE4;-3678,999
12.11.2024/00:00;SE1, SE2, SE3, SE4;-3500,85
12.11.2024/01:00;SE1, SE2, SE3, SE4;-3400,658
12.11.2024/02:00;SE1, SE2, SE3, SE4;-3381,209
12.11.2024/03:00;SE1, SE2, SE3, SE4;-3383,868
12.11.2024/04:00;SE1, SE2, SE3, SE4;-3438,701
12.11.2024/05:00;SE1, SE2, SE3, SE4;-3627,924
12.11.2024/06:00;SE1, SE2, SE3, SE4;-3968,018
12.11.2024/07:00;SE1, SE2, SE3, SE4;-4188,904
12.11.2024/08:00;SE1, SE2, SE3, SE4;-4176,767
12.11.2024/09:00;SE1, SE2, SE3, SE4;-4130,421
12.11.2024/10:00;SE1, SE2, SE3, SE4;-4043,681
12.11.2024/11:00;SE1, SE2, SE3, SE4;-3992,207
12.11.2024/12:00;SE1, SE2, SE3, SE4;-3974,363
12.11.2024/13:00;SE1, SE2, SE3, SE4;-3929,816
12.11.2024/14:00;SE1, SE2, SE3, SE4;-3981,777
12.11.2024/15:00;SE1, SE2, SE3, SE4;-4251,186
12.11.2024/16:00;SE1, SE2, SE3, SE4;-4775,836
12.11.2024/17:00;SE1, SE2, SE3, SE4;-5131,445
12.11.2024/18:00;SE1, SE2, SE3, SE4;-5125,774
12.11.2024/19:00;SE1, SE2, SE3, SE4;-4981,445
12.11.2024/20:00;SE1, SE2, SE3, SE4;-4775,242
12.11.2024/21:00;SE1, SE2, SE3, SE4;-4505,321
12.11.2024/22:00;SE1, SE2, SE3, SE4;-4179,995
12.11.2024/23:00;SE1, SE2, SE3, SE4;-3854,859
13.11.2024/00:00;SE1, SE2, SE3, SE4;-3659,455
13.11.2024/01:00;SE1, SE2, SE3, SE4;-3530,154
13.11.2024/02:00;SE1, SE2, SE3, SE4;-3477,339
13.11.2024/03:00;SE1, SE2, SE3, SE4;-3458,489
13.11.2024/04:00;SE1, SE2, SE3, SE4;-3495,684
13.11.2024/05:00;SE1, SE2, SE3, SE4;-3637,835
13.11.2024/06:00;SE1, SE2, SE3, SE4;-3933,88
13.11.2024/07:00;SE1, SE2, SE3, SE4;-4124,982
13.11.2024/08:00;SE1, SE2, SE3, SE4;-4066,144
13.11.2024/09:00;SE1, SE2, SE3, SE4;-4033,788
13.11.2024/10:00;SE1, SE2, SE3, SE4;-3971,579
13.11.2024/11:00;SE1, SE2, SE3, SE4;-3919,098
13.11.2024/12:00;SE1, SE2, SE3, SE4;-3892,713
13.11.2024/13:00;SE1, SE2, SE3, SE4;-3841,012
13.11.2024/14:00;SE1, SE2, SE3, SE4;-3868,806
13.11.2024/15:00;SE1, SE2, SE3, SE4;-4106,306
13.11.2024/16:00;SE1, SE2, SE3, SE4;-4588,76
13.11.2024/17:00;SE1, SE2, SE3, SE4;-4899,327
13.11.2024/18:00;SE1, SE2, SE3, SE4;-4846,373
13.11.2024/19:00;SE1, SE2, SE3, SE4;-4682,276
13.11.2024/20:00;SE1, SE2, SE3, SE4;-4449,785
13.11.2024/21:00;SE1, SE2, SE3, SE4;-4174,33
13.11.2024/22:00;SE1, SE2, SE3, SE4;-3849,74
13.11.2024/23:00;SE1, SE2, SE3, SE4;-3515,702
14.11.2024/00:00;SE1, SE2, SE3, SE4;-3310,397
14.11.2024/01:00;SE1, SE2, SE3, SE4;-3204,893
14.11.2024/02:00;SE1, SE2, SE3, SE4;-3161,573
14.11.2024/03:00;SE1, SE2, SE3, SE4;-3167,885
14.11.2024/04:00;SE1, SE2, SE3, SE4;-3219,773
14.11.2024/05:00;SE1, SE2, SE3, SE4;-3394,634
14.11.2024/06:00;SE1, SE2, SE3, SE4;-3734,544
14.11.2024/07:00;SE1, SE2, SE3, SE4;-3980,166
14.11.2024/08:00;SE1, SE2, SE3, SE4;-3974,632
14.11.2024/09:00;SE1, SE2, SE3, SE4;-3946,348
14.11.2024/10:00;SE1, SE2, SE3, SE4;-3864,032
14.11.2024/11:00;SE1, SE2, SE3, SE4;-3783,446
14.11.2024/12:00;SE1, SE2, SE3, SE4;-3752,923
14.11.2024/13:00;SE1, SE2, SE3, SE4;-3716,747
14.11.2024/14:00;SE1, SE2, SE3, SE4;-3804,152
14.11.2024/15:00;SE1, SE2, SE3, SE4;-4100,617
14.11.2024/16:00;SE1, SE2, SE3, SE4;-4652,667
14.11.2024/17:00;SE1, SE2, SE3, SE4;-5043,008
14.11.2024/18:00;SE1, SE2, SE3, SE4;-5066,358
14.11.2024/19:00;SE1, SE2, SE3, SE4;-4969,131
14.11.2024/20:00;SE1, SE2, SE3, SE4;-4792,852
14.11.2024/21:00;SE1, SE2, SE3, SE4;-4543,325
14.11.2024/22:00;SE1, SE2, SE3, SE4;-4214,94
14.11.2024/23:00;SE1, SE2, SE3, SE4;-3873,474
15.11.2024/00:00;SE1, SE2, SE3, SE4;-3650,755
15.11.2024/01:00;SE1, SE2, SE3, SE4;-3512,174
15.11.2024/02:00;SE1, SE2, SE3, SE4;-3439,454
15.11.2024/03:00;SE1, SE2, SE3, SE4;-3417,156
15.11.2024/04:00;SE1, SE2, SE3, SE4;-3426,31
15.11.2024/05:00;SE1, SE2, SE3, SE4;-3558,124
15.11.2024/06:00;SE1, SE2, SE3, SE4;-3846,131
15.11.2024/07:00;SE1, SE2, SE3, SE4;-4070,956
15.11.2024/08:00;SE1, SE2, SE3, SE4;-4052,532
15.11.2024/09:00;SE1, SE2, SE3, SE4;-3983,898
15.11.2024/10:00;SE1, SE2, SE3, SE4;-3867,313
15.11.2024/11:00;SE1, SE2, SE3, SE4;-3770,121
15.11.2024/12:00;SE1, SE2, SE3, SE4;-3738,703
15.11.2024/13:00;SE1, SE2, SE3, SE4;-3690,968
15.11.2024/14:00;SE1, SE2, SE3, SE4;-3767,239
15.11.2024/15:00;SE1, SE2, SE3, SE4;-4021,402
15.11.2024/16:00;SE1, SE2, SE3, SE4;-4468,275
15.11.2024/17:00;SE1, SE2, SE3, SE4;-4719,752
15.11.2024/18:00;SE1, SE2, SE3, SE4;-4642,924
15.11.2024/19:00;SE1, SE2, SE3, SE4;-4411,886
15.11.2024/20:00;SE1, SE2, SE3, SE4;-4123,457
15.11.2024/21:00;SE1, SE2, SE3, SE4;-3875,499
15.11.2024/22:00;SE1, SE2, SE3, SE4;-3647,156
15.11.2024/23:00;SE1, SE2, SE3, SE4;-3367,02
16.11.2024/00:00;SE1, SE2, SE3, SE4;-3196,94
16.11.2024/01:00;SE1, SE2, SE3, SE4;-3046,648
16.11.2024/02:00;SE1, SE2, SE3, SE4;-2970,423
16.11.2024/03:00;SE1, SE2, SE3, SE4;-2917,103
16.11.2024/04:00;SE1, SE2, SE3, SE4;-2890,749
16.11.2024/05:00;SE1, SE2, SE3, SE4;-2912,017
16.11.2024/06:00;SE1, SE2, SE3, SE4;-3003,812
16.11.2024/07:00;SE1, SE2, SE3, SE4;-3185,517
16.11.2024/08:00;SE1, SE2, SE3, SE4;-3425,235
16.11.2024/09:00;SE1, SE2, SE3, SE4;-3696,117
16.11.2024/10:00;SE1, SE2, SE3, SE4;-3846,065
16.11.2024/11:00;SE1, SE2, SE3, SE4;-3961,768
16.11.2024/12:00;SE1, SE2, SE3, SE4;-4012,767
16.11.2024/13:00;SE1, SE2, SE3, SE4;-4008,817
16.11.2024/14:00;SE1, SE2, SE3, SE4;-4066,178
16.11.2024/15:00;SE1, SE2, SE3, SE4;-4288,627
16.11.2024/16:00;SE1, SE2, SE3, SE4;-4680,516
16.11.2024/17:00;SE1, SE2, SE3, SE4;-4856,55
16.11.2024/18:00;SE1, SE2, SE3, SE4;-4793,869
